test_id,test_index,nearest_mse_train_id,nearest_mse_train_index,nearest_mse,nearest_rmse,nearest_cosine_at_mse,nearest_cosine_train_id,nearest_cosine_train_index,max_cosine,mse_at_max_cosine,y_test,y_train_nearest_mse,label_conflict_nearest_mse,near_mse_flag,near_cosine_flag
test_0272,272,train_0849,849,0.010001718997955322,0.10000859200954437,0.9701477885246277,train_0277,277,0.9762043952941895,0.01117008924484253,1,0,True,False,False
test_0273,273,train_0274,274,0.0095062255859375,0.09749987721443176,0.9787468314170837,train_0274,274,0.9787468314170837,0.0095062255859375,1,1,False,False,False
test_0274,274,train_0275,275,0.009462177753448486,0.09727372229099274,0.9735060930252075,train_0275,275,0.9735060930252075,0.009462177753448486,1,1,False,False,False
test_0275,275,train_0283,283,0.0036316514015197754,0.06026318296790123,0.9894665479660034,train_0283,283,0.9894665479660034,0.0036316514015197754,1,1,False,False,False
test_0276,276,train_0283,283,0.00939255952835083,0.09691521525382996,0.9715052247047424,train_0280,280,0.9806756377220154,0.014137446880340576,1,1,False,False,False
test_0277,277,train_0277,277,0.00815439224243164,0.09030167013406754,0.9802297353744507,train_0277,277,0.9802297353744507,0.00815439224243164,1,1,False,False,False
test_0278,278,train_0281,281,0.009903192520141602,0.09951478242874146,0.9800512194633484,train_0281,281,0.9800512194633484,0.009903192520141602,1,1,False,False,False
test_0279,279,train_0850,850,0.011389106512069702,0.10671975463628769,0.9724492430686951,train_0850,850,0.9724492430686951,0.011389106512069702,1,0,True,False,False
test_0280,280,train_0280,280,0.012333035469055176,0.1110541969537735,0.981757640838623,train_0280,280,0.981757640838623,0.012333035469055176,1,1,False,False,False
test_0281,281,train_0279,279,0.01238211989402771,0.11127497255802155,0.9695771336555481,train_0279,279,0.9695771336555481,0.01238211989402771,1,1,False,False,False
test_0282,282,train_0849,849,0.010815471410751343,0.10399746149778366,0.9676072001457214,train_0277,277,0.9706947207450867,0.014150440692901611,1,0,True,False,False
test_0283,283,train_0280,280,0.009154826402664185,0.0956808552145958,0.9796445369720459,train_0276,276,0.9821992516517639,0.010368406772613525,1,1,False,False,False
test_0284,284,train_0275,275,0.009693950414657593,0.09845785796642303,0.9726997017860413,train_0280,280,0.9767397046089172,0.010863125324249268,1,1,False,False,False
test_0285,285,train_0287,287,0.008907914161682129,0.09438174962997437,0.9733496904373169,train_0287,287,0.9733496904373169,0.008907914161682129,1,1,False,False,False
test_0286,286,train_0286,286,0.005027055740356445,0.07090173661708832,0.9831885099411011,train_0286,286,0.9831885099411011,0.005027055740356445,1,1,False,False,False
test_0287,287,train_0287,287,0.0068514347076416016,0.08277339488267899,0.9806451797485352,train_0287,287,0.9806451797485352,0.0068514347076416016,1,1,False,False,False
test_0288,288,train_0288,288,0.0013132989406585693,0.036239467561244965,0.9945579767227173,train_0288,288,0.9945579767227173,0.0013132989406585693,0,0,False,False,False
test_0289,289,train_0290,290,0.0012801289558410645,0.035778891295194626,0.9944748878479004,train_0290,290,0.9944748878479004,0.0012801289558410645,0,0,False,False,False
test_0290,290,train_0291,291,0.0007864087820053101,0.028042981401085854,0.9966942667961121,train_0291,291,0.9966942667961121,0.0007864087820053101,0,0,False,False,False
test_0291,291,train_0291,291,0.00033314526081085205,0.018252266570925713,0.9984344840049744,train_0291,291,0.9984344840049744,0.00033314526081085205,0,0,False,False,False
test_0292,292,train_0293,293,0.001207500696182251,0.0347491092979908,0.9944033026695251,train_0292,292,0.9945957064628601,0.0012248456478118896,0,0,False,False,False
test_0293,293,train_0293,293,0.0010560154914855957,0.03249639272689819,0.9963341951370239,train_0293,293,0.9963341951370239,0.0010560154914855957,0,0,False,False,False
test_0294,294,train_0299,299,0.0017876029014587402,0.04228005185723305,0.9924973845481873,train_0295,295,0.9929375052452087,0.0019960403442382812,0,0,False,False,False
test_0295,295,train_0299,299,0.005094766616821289,0.07137763500213623,0.9779491424560547,train_0299,299,0.9779491424560547,0.005094766616821289,0,0,False,False,False
test_0296,296,train_0297,297,0.00068645179271698,0.026200225576758385,0.9968342185020447,train_0297,297,0.9968342185020447,0.00068645179271698,0,0,False,False,False
test_0297,297,train_0298,298,0.0011944770812988281,0.03456120938062668,0.9963684678077698,train_0298,298,0.9963684678077698,0.0011944770812988281,0,0,False,False,False
test_0298,298,train_0298,298,0.0007089078426361084,0.02662532404065132,0.9972656965255737,train_0298,298,0.9972656965255737,0.0007089078426361084,0,0,False,False,False
test_0299,299,train_0299,299,0.00073280930519104,0.02707045152783394,0.9969263076782227,train_0299,299,0.9969263076782227,0.00073280930519104,0,0,False,False,False
test_0300,300,train_0300,300,0.0005941092967987061,0.024374356493353844,0.9977833032608032,train_0300,300,0.9977833032608032,0.0005941092967987061,0,0,False,False,False
test_0301,301,train_0301,301,0.0010632425546646118,0.03260739892721176,0.9964852333068848,train_0301,301,0.9964852333068848,0.0010632425546646118,0,0,False,False,False
test_0302,302,train_0303,303,0.0007976442575454712,0.028242597356438637,0.9965266585350037,train_0303,303,0.9965266585350037,0.0007976442575454712,0,0,False,False,False
test_0303,303,train_0303,303,0.0031326711177825928,0.055970270186662674,0.9895752668380737,train_0303,303,0.9895752668380737,0.0031326711177825928,0,0,False,False,False
test_0304,304,train_0303,303,0.001980409026145935,0.044501785188913345,0.9911723732948303,train_0303,303,0.9911723732948303,0.001980409026145935,0,0,False,False,False
test_0305,305,train_0306,306,0.0006555020809173584,0.02560277469456196,0.9974536299705505,train_0306,306,0.9974536299705505,0.0006555020809173584,0,0,False,False,False
test_0306,306,train_0306,306,0.0017586350440979004,0.041936084628105164,0.9934014678001404,train_0306,306,0.9934014678001404,0.0017586350440979004,0,0,False,False,False
test_0307,307,train_0308,308,0.0035056769847869873,0.05920875817537308,0.9938120245933533,train_0308,308,0.9938120245933533,0.0035056769847869873,1,1,False,False,False
test_0308,308,train_0309,309,0.004548519849777222,0.06744271516799927,0.9878113865852356,train_0309,309,0.9878113865852356,0.004548519849777222,1,1,False,False,False
test_0309,309,train_0310,310,0.002696514129638672,0.051927968859672546,0.9929459095001221,train_0310,310,0.9929459095001221,0.002696514129638672,1,1,False,False,False
test_0310,310,train_0319,319,0.006659150123596191,0.08160361647605896,0.9785649180412292,train_0310,310,0.9791547060012817,0.008934319019317627,1,1,False,False,False
test_0311,311,train_0325,325,0.009237468242645264,0.09611175209283829,0.9788646101951599,train_0325,325,0.9788646101951599,0.009237468242645264,1,1,False,False,False
test_0312,312,train_0312,312,0.0038244128227233887,0.06184183806180954,0.9912029504776001,train_0312,312,0.9912029504776001,0.0038244128227233887,1,1,False,False,False
test_0313,313,train_0321,321,0.003531545400619507,0.05942680686712265,0.9910546541213989,train_0321,321,0.9910546541213989,0.003531545400619507,1,1,False,False,False
test_0314,314,train_0323,323,0.00453755259513855,0.06736135482788086,0.9868337512016296,train_0323,323,0.9868337512016296,0.00453755259513855,1,1,False,False,False
test_0315,315,train_0316,316,0.009112507104873657,0.0954594537615776,0.9811490774154663,train_0316,316,0.9811490774154663,0.009112507104873657,1,1,False,False,False
test_0316,316,train_0323,323,0.010455995798110962,0.10225456207990646,0.9722602367401123,train_0315,315,0.9773090481758118,0.010744452476501465,1,1,False,False,False
test_0317,317,train_0318,318,0.022266030311584473,0.14921806752681732,0.9436277151107788,train_0639,639,0.9488574862480164,0.03256857395172119,1,1,False,False,False
test_0318,318,train_0319,319,0.006573736667633057,0.08107858151197433,0.9865999817848206,train_0319,319,0.9865999817848206,0.006573736667633057,1,1,False,False,False
test_0319,319,train_0311,311,0.004559546709060669,0.06752441823482513,0.9901447296142578,train_0311,311,0.9901447296142578,0.004559546709060669,1,1,False,False,False
test_0320,320,train_0310,310,0.006501674652099609,0.08063296228647232,0.9870561361312866,train_0310,310,0.9870561361312866,0.006501674652099609,1,1,False,False,False
test_0321,321,train_0324,324,0.005927920341491699,0.07699298858642578,0.9887711405754089,train_0324,324,0.9887711405754089,0.005927920341491699,1,1,False,False,False
test_0322,322,train_0315,315,0.005566507577896118,0.07460903376340866,0.9818065166473389,train_0321,321,0.9852608442306519,0.0075826942920684814,1,1,False,False,False
test_0323,323,train_0323,323,0.007629603147506714,0.0873475968837738,0.9821205139160156,train_0315,315,0.9870717525482178,0.008802145719528198,1,1,False,False,False
test_0324,324,train_0324,324,0.014051824808120728,0.11854039132595062,0.9631437063217163,train_0324,324,0.9631437063217163,0.014051824808120728,1,1,False,False,False
test_0325,325,train_0310,310,0.00397104024887085,0.06301619112491608,0.990493655204773,train_0310,310,0.990493655204773,0.00397104024887085,1,1,False,False,False
test_0326,326,train_0326,326,0.006123155355453491,0.07825059443712234,0.9839840531349182,train_0326,326,0.9839840531349182,0.006123155355453491,0,0,False,False,False
test_0327,327,train_0328,328,0.026764631271362305,0.16359899938106537,0.9376223683357239,train_0796,796,0.9476105570793152,0.02901846170425415,0,0,False,False,False
test_0328,328,train_0328,328,0.010221689939498901,0.10110237449407578,0.9768542647361755,train_0328,328,0.9768542647361755,0.010221689939498901,0,0,False,False,False
test_0329,329,train_0328,328,0.017132848501205444,0.13089250028133392,0.9690192341804504,train_0328,328,0.9690192341804504,0.017132848501205444,0,0,False,False,False
test_0330,330,train_0329,329,0.010030180215835571,0.10015078634023666,0.9738385677337646,train_0329,329,0.9738385677337646,0.010030180215835571,0,0,False,False,False
test_0331,331,train_0328,328,0.006448239088058472,0.08030092716217041,0.9859024882316589,train_0328,328,0.9859024882316589,0.006448239088058472,0,0,False,False,False
test_0332,332,train_0333,333,0.009553670883178711,0.09774287790060043,0.9698113799095154,train_0333,333,0.9698113799095154,0.009553670883178711,0,0,False,False,False
test_0333,333,train_0333,333,0.005908548831939697,0.07686708867549896,0.9784260392189026,train_0333,333,0.9784260392189026,0.005908548831939697,0,0,False,False,False
test_0334,334,train_0333,333,0.0036322176456451416,0.06026788055896759,0.9867777824401855,train_0333,333,0.9867777824401855,0.0036322176456451416,0,0,False,False,False
test_0335,335,train_0335,335,0.0037405192852020264,0.06115978583693504,0.9876046776771545,train_0335,335,0.9876046776771545,0.0037405192852020264,0,0,False,False,False
test_0336,336,train_0337,337,0.007825344800949097,0.08846098184585571,0.9702343940734863,train_0343,343,0.9715234041213989,0.020403921604156494,0,0,False,False,False
test_0337,337,train_0337,337,0.005900084972381592,0.0768120139837265,0.9773291349411011,train_0337,337,0.9773291349411011,0.005900084972381592,0,0,False,False,False
test_0338,338,train_0031,31,0.010637402534484863,0.1031377837061882,0.9725065231323242,train_0031,31,0.9725065231323242,0.010637402534484863,0,1,True,False,False
test_0339,339,train_0340,340,0.006419867277145386,0.08012407273054123,0.9758403301239014,train_0340,340,0.9758403301239014,0.006419867277145386,0,0,False,False,False
test_0340,340,train_0340,340,0.008317127823829651,0.09119828790426254,0.9682145118713379,train_0340,340,0.9682145118713379,0.008317127823829651,0,0,False,False,False
test_0341,341,train_0341,341,0.009192109107971191,0.09587548673152924,0.9729577302932739,train_0345,345,0.9733400940895081,0.00931808352470398,1,1,False,False,False
test_0342,342,train_0346,346,0.016362816095352173,0.12791723012924194,0.9693531394004822,train_0345,345,0.9723739624023438,0.016953110694885254,1,1,False,False,False
test_0343,343,train_0335,335,0.009558320045471191,0.09776666015386581,0.9739522337913513,train_0335,335,0.9739522337913513,0.009558320045471191,1,0,True,False,False
test_0344,344,train_0141,141,0.007337316870689392,0.08565814048051834,0.9712003469467163,train_0138,138,0.9718310236930847,0.03424602746963501,1,1,False,False,False
test_0345,345,train_1105,1105,0.015112966299057007,0.12293480336666107,0.9437808990478516,train_0346,346,0.9623187184333801,0.016899436712265015,1,0,True,False,False
test_0346,346,train_0331,331,0.012373089790344238,0.1112343892455101,0.9603840112686157,train_0328,328,0.9644344449043274,0.016115009784698486,1,0,True,False,False
test_0347,347,train_0347,347,0.011602073907852173,0.10771292448043823,0.9680368304252625,train_0347,347,0.9680368304252625,0.011602073907852173,1,1,False,False,False
test_0348,348,train_0341,341,0.010957717895507812,0.10467911511659622,0.9645377397537231,train_0341,341,0.9645377397537231,0.010957717895507812,1,1,False,False,False
test_0349,349,train_0350,350,0.0037175416946411133,0.06097164750099182,0.9950286746025085,train_0350,350,0.9950286746025085,0.0037175416946411133,0,0,False,False,False
test_0350,350,train_0350,350,0.005838513374328613,0.07641016691923141,0.9861180782318115,train_0350,350,0.9861180782318115,0.005838513374328613,0,0,False,False,False
test_0351,351,train_0351,351,0.010883033275604248,0.10432177782058716,0.9625656604766846,train_0351,351,0.9625656604766846,0.010883033275604248,0,0,False,False,False
test_0352,352,train_0353,353,0.00452268123626709,0.06725088506937027,0.992526113986969,train_0353,353,0.992526113986969,0.00452268123626709,0,0,False,False,False
test_0353,353,train_0349,349,0.005735158920288086,0.0757308304309845,0.990235447883606,train_0354,354,0.9943895936012268,0.007884681224822998,0,0,False,False,False
test_0354,354,train_0354,354,0.0027660727500915527,0.05259346589446068,0.9957871437072754,train_0354,354,0.9957871437072754,0.0027660727500915527,0,0,False,False,False
test_0355,355,train_0767,767,0.008840516209602356,0.09402401745319366,0.9679582118988037,train_0767,767,0.9679582118988037,0.008840516209602356,1,1,False,False,False
test_0356,356,train_0986,986,0.010222762823104858,0.10110767930746078,0.9729282855987549,train_0358,358,0.9761358499526978,0.016666501760482788,1,1,False,False,False
test_0357,357,train_0357,357,0.007665038108825684,0.08755020052194595,0.9859511852264404,train_0357,357,0.9859511852264404,0.007665038108825684,1,1,False,False,False
test_0358,358,train_0358,358,0.013079851865768433,0.11436717957258224,0.9737593531608582,train_0358,358,0.9737593531608582,0.013079851865768433,1,1,False,False,False
test_0359,359,train_0360,360,0.001366943120956421,0.03697219491004944,0.9963740110397339,train_0360,360,0.9963740110397339,0.001366943120956421,0,0,False,False,False
test_0360,360,train_0361,361,0.0019452273845672607,0.04410473257303238,0.995510458946228,train_0361,361,0.995510458946228,0.0019452273845672607,0,0,False,False,False
test_0361,361,train_0362,362,0.0010829567909240723,0.03290830925107002,0.9975161552429199,train_0362,362,0.9975161552429199,0.0010829567909240723,0,0,False,False,False
test_0362,362,train_0363,363,0.003428936004638672,0.058557119220495224,0.9896644949913025,train_0363,363,0.9896644949913025,0.003428936004638672,0,0,False,False,False
test_0363,363,train_0365,365,0.0015149116516113281,0.038921866565942764,0.9964677095413208,train_0365,365,0.9964677095413208,0.0015149116516113281,0,0,False,False,False
test_0364,364,train_0365,365,0.002644658088684082,0.0514262393116951,0.994675874710083,train_0365,365,0.994675874710083,0.002644658088684082,0,0,False,False,False
test_0365,365,train_0363,363,0.002561122179031372,0.050607532262802124,0.99615877866745,train_0363,363,0.99615877866745,0.002561122179031372,0,0,False,False,False
test_0366,366,train_0367,367,0.001307070255279541,0.03615342825651169,0.9968382120132446,train_0367,367,0.9968382120132446,0.001307070255279541,0,0,False,False,False
test_0367,367,train_0368,368,0.0010377168655395508,0.032213613390922546,0.9981387853622437,train_0368,368,0.9981387853622437,0.0010377168655395508,0,0,False,False,False
test_0368,368,train_0368,368,0.0008678436279296875,0.029459185898303986,0.997925877571106,train_0368,368,0.997925877571106,0.0008678436279296875,0,0,False,False,False
test_0369,369,train_0376,376,0.0023192763328552246,0.04815886542201042,0.9947506189346313,train_0376,376,0.9947506189346313,0.0023192763328552246,0,0,False,False,False
test_0370,370,train_0370,370,0.004589974880218506,0.06774935126304626,0.9954649806022644,train_0370,370,0.9954649806022644,0.004589974880218506,0,0,False,False,False
test_0371,371,train_0372,372,0.0006498098373413086,0.025491368025541306,0.998599112033844,train_0372,372,0.998599112033844,0.0006498098373413086,0,0,False,False,False
test_0372,372,train_0372,372,0.0023887455463409424,0.04887479543685913,0.9950156807899475,train_0372,372,0.9950156807899475,0.0023887455463409424,0,0,False,False,False
test_0373,373,train_0375,375,0.00349503755569458,0.0591188408434391,0.9925639629364014,train_0375,375,0.9925639629364014,0.00349503755569458,0,0,False,False,False
test_0374,374,train_0375,375,0.0036561787128448486,0.06046634539961815,0.9922289848327637,train_0375,375,0.9922289848327637,0.0036561787128448486,0,0,False,False,False
test_0375,375,train_0375,375,0.004093468189239502,0.06398021429777145,0.9912774562835693,train_0375,375,0.9912774562835693,0.004093468189239502,0,0,False,False,False
test_0376,376,train_0361,361,0.005135834217071533,0.0716647356748581,0.9869334697723389,train_0361,361,0.9869334697723389,0.005135834217071533,0,0,False,False,False
test_0377,377,train_0377,377,0.007832944393157959,0.08850391954183578,0.9869112372398376,train_0377,377,0.9869112372398376,0.007832944393157959,1,1,False,False,False
test_0378,378,train_0383,383,0.006791204214096069,0.08240876346826553,0.9861448407173157,train_0377,377,0.9872758984565735,0.007064700126647949,1,1,False,False,False
test_0379,379,train_0384,384,0.006264358758926392,0.07914770394563675,0.9859733581542969,train_0380,380,0.9888420701026917,0.006331324577331543,1,1,False,False,False
test_0380,380,train_0380,380,0.0045115649700164795,0.06716818362474442,0.9918592572212219,train_0380,380,0.9918592572212219,0.0045115649700164795,1,1,False,False,False
test_0381,381,train_0383,383,0.010094553232192993,0.10047165304422379,0.9759191870689392,train_0387,387,0.9772409200668335,0.010226815938949585,1,1,False,False,False
test_0382,382,train_0383,383,0.002145439386367798,0.046318888664245605,0.9948915243148804,train_0383,383,0.9948915243148804,0.002145439386367798,1,1,False,False,False
test_0383,383,train_0379,379,0.005980968475341797,0.07733672112226486,0.9866664409637451,train_0379,379,0.9866664409637451,0.005980968475341797,1,1,False,False,False
test_0384,384,train_0385,385,0.004166066646575928,0.06454507261514664,0.9914426207542419,train_0385,385,0.9914426207542419,0.004166066646575928,1,1,False,False,False
test_0385,385,train_0377,377,0.0025612711906433105,0.050609003752470016,0.9952030181884766,train_0377,377,0.9952030181884766,0.0025612711906433105,1,1,False,False,False
test_0386,386,train_0384,384,0.0019816458225250244,0.04451568052172661,0.995749831199646,train_0386,386,0.9958826303482056,0.001987665891647339,1,1,False,False,False
test_0387,387,train_0388,388,0.0022830963134765625,0.04778175801038742,0.9952419400215149,train_0388,388,0.9952419400215149,0.0022830963134765625,1,1,False,False,False
test_0388,388,train_0388,388,0.004228085279464722,0.06502372771501541,0.9917410016059875,train_0388,388,0.9917410016059875,0.004228085279464722,1,1,False,False,False
test_0389,389,train_0390,390,0.004880458116531372,0.06986027210950851,0.9893572330474854,train_0390,390,0.9893572330474854,0.004880458116531372,1,1,False,False,False
test_0390,390,train_0390,390,0.0023100674152374268,0.04806315898895264,0.995429277420044,train_0390,390,0.995429277420044,0.0023100674152374268,1,1,False,False,False
test_0391,391,train_0395,395,0.003900200128555298,0.06245158240199089,0.9914510846138,train_0395,395,0.9914510846138,0.003900200128555298,1,1,False,False,False
test_0392,392,train_0387,387,0.010589897632598877,0.1029072254896164,0.9764793515205383,train_0387,387,0.9764793515205383,0.010589897632598877,1,1,False,False,False
test_0393,393,train_0394,394,0.002642303705215454,0.05140334367752075,0.9942685961723328,train_0394,394,0.9942685961723328,0.002642303705215454,1,1,False,False,False
test_0394,394,train_0395,395,0.0005136430263519287,0.022663693875074387,0.9988798499107361,train_0395,395,0.9988798499107361,0.0005136430263519287,1,1,False,False,False
test_0395,395,train_0409,409,0.005057990550994873,0.07111955434083939,0.9884561896324158,train_0409,409,0.9884561896324158,0.005057990550994873,0,0,False,False,False
test_0396,396,train_0409,409,0.00415077805519104,0.06442653387784958,0.9880186319351196,train_0409,409,0.9880186319351196,0.00415077805519104,0,0,False,False,False
test_0397,397,train_0398,398,0.002100527286529541,0.04583150893449783,0.9938432574272156,train_0398,398,0.9938432574272156,0.002100527286529541,0,0,False,False,False
test_0398,398,train_0404,404,0.0038483738899230957,0.06203526258468628,0.9879385232925415,train_0404,404,0.9879385232925415,0.0038483738899230957,0,0,False,False,False
test_0399,399,train_0400,400,0.0018468499183654785,0.04297499358654022,0.9918755292892456,train_0400,400,0.9918755292892456,0.0018468499183654785,0,0,False,False,False
test_0400,400,train_0401,401,0.001797795295715332,0.04240041598677635,0.9947687387466431,train_0401,401,0.9947687387466431,0.001797795295715332,0,0,False,False,False
test_0401,401,train_0401,401,0.006325453519821167,0.07953272014856339,0.9815540909767151,train_0401,401,0.9815540909767151,0.006325453519821167,0,0,False,False,False
test_0402,402,train_0402,402,0.003389030694961548,0.05821538344025612,0.993091344833374,train_0402,402,0.993091344833374,0.003389030694961548,0,0,False,False,False
test_0403,403,train_0396,396,0.0032769441604614258,0.05724459886550903,0.9901854395866394,train_0396,396,0.9901854395866394,0.0032769441604614258,0,0,False,False,False
test_0404,404,train_0399,399,0.003968775272369385,0.0629982128739357,0.9868265390396118,train_0399,399,0.9868265390396118,0.003968775272369385,0,0,False,False,False
test_0405,405,train_0402,402,0.005187511444091797,0.0720243826508522,0.9908276796340942,train_0402,402,0.9908276796340942,0.005187511444091797,0,0,False,False,False
test_0406,406,train_0396,396,0.003275573253631592,0.05723262578248978,0.9899369478225708,train_0402,402,0.9923399686813354,0.008150488138198853,0,0,False,False,False
test_0407,407,train_0396,396,0.0025704801082611084,0.05069990083575249,0.9924294352531433,train_0396,396,0.9924294352531433,0.0025704801082611084,0,0,False,False,False
test_0408,408,train_0409,409,0.0028043389320373535,0.05295601114630699,0.9907635450363159,train_0409,409,0.9907635450363159,0.0028043389320373535,0,0,False,False,False
test_0409,409,train_0409,409,0.0020020902156829834,0.04474472254514694,0.9951595664024353,train_0409,409,0.9951595664024353,0.0020020902156829834,0,0,False,False,False
test_0410,410,train_1127,1127,0.009447187185287476,0.09719663858413696,0.9630581140518188,train_0479,479,0.9661068916320801,0.011506408452987671,1,1,False,False,False
test_0411,411,train_0420,420,0.009995698928833008,0.0999784916639328,0.982997477054596,train_0420,420,0.982997477054596,0.009995698928833008,1,1,False,False,False
test_0412,412,train_0416,416,0.01063072681427002,0.10310541838407516,0.9729636907577515,train_0416,416,0.9729636907577515,0.01063072681427002,1,1,False,False,False
test_0413,413,train_0414,414,0.009416967630386353,0.0970410630106926,0.9693344235420227,train_0414,414,0.9693344235420227,0.009416967630386353,1,1,False,False,False
test_0414,414,train_1127,1127,0.011880069971084595,0.10899573564529419,0.9583434462547302,train_0358,358,0.9611272811889648,0.029448330402374268,1,1,False,False,False
test_0415,415,train_0416,416,0.00690498948097229,0.08309626579284668,0.9836006760597229,train_0416,416,0.9836006760597229,0.00690498948097229,1,1,False,False,False
test_0416,416,train_0420,420,0.015808582305908203,0.1257321834564209,0.9614540934562683,train_0412,412,0.961909830570221,0.02055591344833374,1,1,False,False,False
test_0417,417,train_0418,418,0.0075674355030059814,0.08699100464582443,0.9726350903511047,train_0417,417,0.9789197444915771,0.009189695119857788,1,1,False,False,False
test_0418,418,train_0418,418,0.002517223358154297,0.05017193779349327,0.9912859797477722,train_0418,418,0.9912859797477722,0.002517223358154297,1,1,False,False,False
test_0419,419,train_0415,415,0.008697539567947388,0.09326060116291046,0.9772363305091858,train_0415,415,0.9772363305091858,0.008697539567947388,1,1,False,False,False
test_0420,420,train_0420,420,0.01207810640335083,0.10990043729543686,0.972693920135498,train_0420,420,0.972693920135498,0.01207810640335083,1,1,False,False,False
test_0421,421,train_0330,330,0.018590450286865234,0.13634680211544037,0.9412510395050049,train_0396,396,0.9418034553527832,0.018765002489089966,1,0,True,False,False
test_0422,422,train_0410,410,0.008348524570465088,0.09137026220560074,0.9770879149436951,train_0410,410,0.9770879149436951,0.008348524570465088,1,1,False,False,False
test_0423,423,train_0422,422,0.014419376850128174,0.12008070945739746,0.9732620716094971,train_0410,410,0.9781440496444702,0.016837120056152344,1,1,False,False,False
test_0424,424,train_0148,148,0.01888445019721985,0.13742069900035858,0.9420741200447083,train_0073,73,0.9501781463623047,0.04592457413673401,1,0,True,False,False
test_0425,425,train_0432,432,0.0060433149337768555,0.07773876190185547,0.978422999382019,train_0436,436,0.9811880588531494,0.03420168161392212,0,0,False,False,False
test_0426,426,train_0428,428,0.0058016180992126465,0.07616835087537766,0.988354504108429,train_0428,428,0.988354504108429,0.0058016180992126465,0,0,False,False,False
test_0427,427,train_0431,431,0.007666498422622681,0.08755854517221451,0.9838356971740723,train_0431,431,0.9838356971740723,0.007666498422622681,0,0,False,False,False
test_0428,428,train_0436,436,0.01095503568649292,0.10466630756855011,0.9808076024055481,train_0431,431,0.9813072681427002,0.013465434312820435,0,0,False,False,False
test_0429,429,train_0433,433,0.0051424503326416016,0.07171087712049484,0.9919737577438354,train_0433,433,0.9919737577438354,0.0051424503326416016,0,0,False,False,False
test_0430,430,train_0431,431,0.007702887058258057,0.08776609599590302,0.9824466705322266,train_0431,431,0.9824466705322266,0.007702887058258057,0,0,False,False,False
test_0431,431,train_0430,430,0.005756407976150513,0.07587099820375443,0.9890267848968506,train_0430,430,0.9890267848968506,0.005756407976150513,0,0,False,False,False
test_0432,432,train_0431,431,0.014974772930145264,0.12237145751714706,0.9853161573410034,train_0431,431,0.9853161573410034,0.014974772930145264,0,0,False,False,False
test_0433,433,train_0431,431,0.013695567846298218,0.11702806502580643,0.9754659533500671,train_0431,431,0.9754659533500671,0.013695567846298218,0,0,False,False,False
test_0434,434,train_0436,436,0.009064912796020508,0.09520983695983887,0.9841619729995728,train_0432,432,0.9849552512168884,0.030527502298355103,0,0,False,False,False
test_0435,435,train_0436,436,0.007797122001647949,0.08830131590366364,0.986478328704834,train_0436,436,0.986478328704834,0.007797122001647949,0,0,False,False,False
test_0436,436,train_0437,437,0.0025682449340820312,0.05067785456776619,0.9919918775558472,train_0437,437,0.9919918775558472,0.0025682449340820312,0,0,False,False,False
test_0437,437,train_0437,437,0.0037250518798828125,0.061033204197883606,0.9873365759849548,train_0437,437,0.9873365759849548,0.0037250518798828125,0,0,False,False,False
test_0438,438,train_0439,439,0.005891352891921997,0.07675515115261078,0.9858021140098572,train_0439,439,0.9858021140098572,0.005891352891921997,1,1,False,False,False
test_0439,439,train_0439,439,0.0048437416553497314,0.06959699094295502,0.9904686212539673,train_0439,439,0.9904686212539673,0.0048437416553497314,1,1,False,False,False
test_0440,440,train_0440,440,0.00571557879447937,0.07560144364833832,0.9873961210250854,train_0440,440,0.9873961210250854,0.00571557879447937,1,1,False,False,False
test_0441,441,train_0445,445,0.006822526454925537,0.08259858936071396,0.984890341758728,train_0445,445,0.984890341758728,0.006822526454925537,1,1,False,False,False
test_0442,442,train_0533,533,0.009268850088119507,0.09627486765384674,0.9663166999816895,train_0533,533,0.9663166999816895,0.009268850088119507,1,1,False,False,False
test_0443,443,train_0444,444,0.004418224096298218,0.0664697214961052,0.9908509850502014,train_0443,443,0.991097629070282,0.005731910467147827,1,1,False,False,False
test_0444,444,train_0444,444,0.007092654705047607,0.08421789854764938,0.9868638515472412,train_0444,444,0.9868638515472412,0.007092654705047607,1,1,False,False,False
test_0445,445,train_0848,848,0.009245693683624268,0.09615453332662582,0.9673693776130676,train_0848,848,0.9673693776130676,0.009245693683624268,1,0,True,False,False
test_0446,446,train_0048,48,0.01824665069580078,0.13508015871047974,0.9526976346969604,train_0048,48,0.9526976346969604,0.01824665069580078,1,1,False,False,False
test_0447,447,train_0694,694,0.012378275394439697,0.11125769466161728,0.9556732177734375,train_0447,447,0.9755239486694336,0.012640923261642456,1,1,False,False,False
test_0448,448,train_0681,681,0.01713806390762329,0.1309124231338501,0.9535024762153625,train_0866,866,0.9554159641265869,0.018295496702194214,1,0,True,False,False
test_0449,449,train_0450,450,0.011726081371307373,0.1082870289683342,0.9744367003440857,train_0452,452,0.9745288491249084,0.018494457006454468,0,0,False,False,False
test_0450,450,train_0450,450,0.0075286030769348145,0.0867675244808197,0.9804965257644653,train_0452,452,0.9831829071044922,0.008285492658615112,0,0,False,False,False
test_0451,451,train_0452,452,0.0032684803009033203,0.057170625776052475,0.9927793741226196,train_0452,452,0.9927793741226196,0.0032684803009033203,0,0,False,False,False
test_0452,452,train_0453,453,0.002713829278945923,0.05209442600607872,0.9938529133796692,train_0453,453,0.9938529133796692,0.002713829278945923,0,0,False,False,False
