fpr,tpr
0.002962962962962963,0.28830645161290325
0.002962962962962963,0.2903225806451613
0.002962962962962963,0.2923387096774194
0.002962962962962963,0.29435483870967744
0.002962962962962963,0.2963709677419355
0.002962962962962963,0.29838709677419356
0.002962962962962963,0.3004032258064516
0.0044444444444444444,0.3004032258064516
0.0044444444444444444,0.3024193548387097
0.0044444444444444444,0.30443548387096775
0.0044444444444444444,0.3064516129032258
0.0044444444444444444,0.3084677419354839
0.0044444444444444444,0.31048387096774194
0.0044444444444444444,0.3125
0.0044444444444444444,0.31451612903225806
0.0044444444444444444,0.3165322580645161
0.0044444444444444444,0.3185483870967742
0.0044444444444444444,0.32056451612903225
0.0044444444444444444,0.3225806451612903
0.0044444444444444444,0.3245967741935484
0.0044444444444444444,0.32661290322580644
0.0044444444444444444,0.3286290322580645
0.0044444444444444444,0.33064516129032256
0.0044444444444444444,0.3326612903225806
0.0044444444444444444,0.3346774193548387
0.0044444444444444444,0.33669354838709675
0.0044444444444444444,0.3387096774193548
0.0044444444444444444,0.3407258064516129
0.0044444444444444444,0.34274193548387094
0.0044444444444444444,0.34475806451612906
0.0044444444444444444,0.3467741935483871
0.0044444444444444444,0.3487903225806452
0.0044444444444444444,0.35080645161290325
0.0044444444444444444,0.3528225806451613
0.0044444444444444444,0.3548387096774194
0.0044444444444444444,0.35685483870967744
0.0044444444444444444,0.3588709677419355
0.0044444444444444444,0.36088709677419356
0.0044444444444444444,0.3629032258064516
0.0044444444444444444,0.3649193548387097
0.0044444444444444444,0.36693548387096775
0.0044444444444444444,0.3689516129032258
0.0044444444444444444,0.3709677419354839
0.0044444444444444444,0.37298387096774194
0.0044444444444444444,0.375
0.0044444444444444444,0.37701612903225806
0.0044444444444444444,0.3790322580645161
0.0044444444444444444,0.3810483870967742
0.0044444444444444444,0.38306451612903225
0.0044444444444444444,0.3850806451612903
0.0044444444444444444,0.3870967741935484
0.0044444444444444444,0.38911290322580644
0.0044444444444444444,0.3911290322580645
0.0044444444444444444,0.39314516129032256
0.0044444444444444444,0.3951612903225806
0.0044444444444444444,0.3971774193548387
0.0044444444444444444,0.39919354838709675
0.0044444444444444444,0.4012096774193548
0.0044444444444444444,0.4032258064516129
0.0044444444444444444,0.40524193548387094
0.0044444444444444444,0.40725806451612906
0.0044444444444444444,0.4092741935483871
0.0044444444444444444,0.4112903225806452
0.0044444444444444444,0.41330645161290325
0.0044444444444444444,0.4153225806451613
0.0044444444444444444,0.4173387096774194
0.0044444444444444444,0.41935483870967744
0.0044444444444444444,0.4213709677419355
0.0044444444444444444,0.42338709677419356
0.0044444444444444444,0.4254032258064516
0.0044444444444444444,0.4274193548387097
0.0044444444444444444,0.42943548387096775
0.0044444444444444444,0.4314516129032258
0.0044444444444444444,0.4334677419354839
0.0044444444444444444,0.43548387096774194
0.0044444444444444444,0.4375
0.0044444444444444444,0.43951612903225806
0.0044444444444444444,0.4415322580645161
0.0044444444444444444,0.4435483870967742
0.0044444444444444444,0.44556451612903225
0.0044444444444444444,0.4475806451612903
0.0044444444444444444,0.4495967741935484
0.0044444444444444444,0.45161290322580644
0.0044444444444444444,0.4536290322580645
0.0044444444444444444,0.45564516129032256
0.0044444444444444444,0.4576612903225806
0.0044444444444444444,0.4596774193548387
0.0044444444444444444,0.46169354838709675
0.0044444444444444444,0.4637096774193548
0.0044444444444444444,0.4657258064516129
0.0044444444444444444,0.46774193548387094
0.0044444444444444444,0.46975806451612906
0.0044444444444444444,0.4717741935483871
0.0044444444444444444,0.4737903225806452
0.0044444444444444444,0.47580645161290325
0.0044444444444444444,0.4778225806451613
0.0044444444444444444,0.4798387096774194
0.0044444444444444444,0.48185483870967744
0.0044444444444444444,0.4838709677419355
0.0044444444444444444,0.48588709677419356
