upper_brow_forehead__mean,upper_brow_forehead__std,upper_brow_forehead__p10,upper_brow_forehead__p90,upper_brow_forehead__grad_mean,left_periocular__mean,left_periocular__std,left_periocular__p10,left_periocular__p90,left_periocular__grad_mean,right_periocular__mean,right_periocular__std,right_periocular__p10,right_periocular__p90,right_periocular__grad_mean,nasal_midface__mean,nasal_midface__std,nasal_midface__p10,nasal_midface__p90,nasal_midface__grad_mean,left_cheek_zygomatic__mean,left_cheek_zygomatic__std,left_cheek_zygomatic__p10,left_cheek_zygomatic__p90,left_cheek_zygomatic__grad_mean,right_cheek_zygomatic__mean,right_cheek_zygomatic__std,right_cheek_zygomatic__p10,right_cheek_zygomatic__p90,right_cheek_zygomatic__grad_mean,perioral_mouth__mean,perioral_mouth__std,perioral_mouth__p10,perioral_mouth__p90,perioral_mouth__grad_mean,chin_mandible__mean,chin_mandible__std,chin_mandible__p10,chin_mandible__p90,chin_mandible__grad_mean,sample_index_train,y_true
0.43971226,0.09399373,0.29953468,0.5318891,0.05384505,0.43059704,0.15259619,0.2504785,0.6657863,0.08113511,0.3015661,0.10016284,0.18410511,0.45545784,0.06742812,0.44470644,0.089373015,0.3305474,0.57313204,0.062343482,0.5439319,0.13370152,0.3894825,0.765212,0.060984578,0.3825114,0.08600967,0.29984775,0.5048888,0.044381406,0.36099032,0.07145193,0.28160504,0.45592752,0.03627874,0.43556777,0.10003053,0.32204217,0.54819787,0.04913596,1005,1
0.53138363,0.13494913,0.3613832,0.7208499,0.08275651,0.38015595,0.10267234,0.25538552,0.5307425,0.072500765,0.38545096,0.09839185,0.26086438,0.5343271,0.062336873,0.48683503,0.11956985,0.34835827,0.6567717,0.09761532,0.4482185,0.08083514,0.35761794,0.5677996,0.046676077,0.40293142,0.099226005,0.27849743,0.5657701,0.058225553,0.36158428,0.0392817,0.30732352,0.4065523,0.029121913,0.33051786,0.045026332,0.28419515,0.3969949,0.024759449,1006,0
0.5611731,0.13776995,0.38621175,0.74846065,0.06299258,0.35412395,0.11242154,0.22736293,0.51028514,0.08349416,0.4101406,0.111720964,0.27571362,0.56520003,0.06915224,0.4498746,0.12339652,0.29090512,0.6536516,0.08480627,0.44077387,0.088785596,0.3520646,0.5805707,0.049022913,0.43093792,0.114087634,0.28047287,0.5771743,0.060422752,0.35471192,0.033761896,0.2914056,0.39142767,0.025577635,0.34402826,0.08146232,0.29219028,0.44422916,0.035535555,1007,0
0.49776042,0.1531162,0.3308061,0.7462359,0.06969983,0.3011291,0.08539924,0.20386979,0.41357917,0.07143685,0.39299572,0.15146072,0.22385159,0.58164734,0.07564214,0.4195465,0.13164656,0.27758163,0.61463463,0.08459512,0.3915097,0.07565129,0.30532366,0.51403517,0.044837028,0.3853538,0.11725024,0.241023,0.5305433,0.059351265,0.2964567,0.031722974,0.24407904,0.3292895,0.01728726,0.295981,0.04992626,0.25964248,0.353033,0.021871623,1008,0
0.46249875,0.15959021,0.28639194,0.70785844,0.086141914,0.3213551,0.086645015,0.21799108,0.44108683,0.05608733,0.33508992,0.090213306,0.21605432,0.44834456,0.055779476,0.4503737,0.1268392,0.29001468,0.63627464,0.08082108,0.38652977,0.058340374,0.3242584,0.4686067,0.036592837,0.34090045,0.08500148,0.24534199,0.48048663,0.055774804,0.31138304,0.032402553,0.26461583,0.35544482,0.016603185,0.2955959,0.02266892,0.27015752,0.3189934,0.012350231,1009,0
0.47087607,0.15951127,0.30479616,0.74004567,0.06957736,0.29191002,0.0614888,0.21568684,0.3639545,0.04861145,0.3473516,0.11645776,0.21203808,0.49897125,0.060455255,0.4121507,0.11186895,0.27218392,0.56270576,0.07341007,0.3776949,0.054774284,0.31352574,0.44636297,0.039781917,0.35035825,0.10081814,0.23515587,0.53322655,0.05086775,0.29398492,0.028130582,0.2606181,0.33468324,0.0124888085,0.29582793,0.018646691,0.26924777,0.31696728,0.009341525,1010,0
0.4131644,0.15531209,0.26739472,0.6604371,0.07542107,0.24463293,0.05786213,0.16897316,0.31478876,0.041163195,0.26961032,0.069714256,0.18277957,0.3579845,0.040182825,0.34727964,0.08431065,0.26613188,0.4848712,0.051581193,0.3114865,0.033806223,0.2605828,0.34432355,0.024558071,0.28318208,0.05665895,0.20813605,0.34564292,0.040084437,0.2631766,0.026198,0.2313501,0.29764602,0.014344941,0.2618622,0.021132573,0.23158506,0.28732228,0.01410226,1011,0
0.45515004,0.16815214,0.2949319,0.71407276,0.080367565,0.27765068,0.064644456,0.18490827,0.34203818,0.04597177,0.31210038,0.07459442,0.20068628,0.39331824,0.043516763,0.3068399,0.05148364,0.23010086,0.3678413,0.0398205,0.33967096,0.03266372,0.29453206,0.3751608,0.024780225,0.33520466,0.07412636,0.24520694,0.4137765,0.043665983,0.30299994,0.021811426,0.27359504,0.32699248,0.013430011,0.29638883,0.0143588055,0.27583694,0.3146234,0.01136099,1012,0
0.45984748,0.12396073,0.3021351,0.6379035,0.076498,0.29636282,0.09572504,0.17559882,0.40683115,0.06708892,0.31833217,0.11790291,0.18660459,0.48997393,0.06415648,0.38183394,0.05506318,0.28899628,0.4476881,0.043756735,0.36695877,0.072023034,0.2807731,0.47319877,0.053006824,0.37168914,0.052758165,0.30860272,0.4246965,0.04037894,0.31599998,0.033705097,0.2630395,0.35182744,0.02513116,0.32016215,0.03948222,0.27363572,0.3701708,0.033231653,1013,1
0.50663126,0.1015568,0.35081914,0.6268917,0.06534708,0.3939831,0.12778945,0.19443376,0.53297687,0.08394092,0.42157784,0.12909117,0.24388456,0.6095102,0.074374065,0.4013247,0.09751751,0.25534967,0.50575745,0.073853984,0.48636955,0.12634726,0.34185338,0.6641419,0.06904863,0.49552742,0.07484876,0.40751666,0.6067246,0.061306648,0.4504468,0.080091625,0.36451963,0.581668,0.050317846,0.44165644,0.108622976,0.299392,0.5843753,0.089009546,1014,1
0.5224885,0.14335372,0.31202117,0.7189823,0.09517034,0.31933373,0.12147674,0.1840005,0.49419624,0.08258624,0.35601613,0.13930438,0.19248873,0.55132693,0.092198856,0.5078425,0.14230107,0.3172998,0.6760794,0.118308716,0.3955694,0.122340016,0.24528702,0.575744,0.08624481,0.41841206,0.11858577,0.2824657,0.6039711,0.08064839,0.36725602,0.06654265,0.2728833,0.45113704,0.045663737,0.3391303,0.070239976,0.25681517,0.41012877,0.060771335,1015,1
0.49965408,0.15959843,0.29336634,0.73665416,0.09343176,0.3120223,0.11560469,0.1729903,0.46374923,0.086223386,0.32310227,0.12637122,0.17571728,0.5174919,0.08825045,0.5042864,0.11488513,0.3486731,0.6538531,0.09556457,0.40942407,0.11059405,0.27329314,0.5690346,0.08031193,0.38932028,0.119219005,0.25470126,0.54758346,0.0620151,0.33307278,0.063188426,0.25810266,0.4003428,0.044976782,0.34224698,0.048035253,0.28320602,0.40778145,0.034883182,1016,1
0.4662337,0.1336966,0.32072875,0.6675908,0.083401956,0.27956253,0.08427766,0.17601404,0.39025277,0.061976198,0.28082445,0.090696074,0.15778892,0.4019018,0.053851243,0.384549,0.049054828,0.32192194,0.45746204,0.043980885,0.35021743,0.08761421,0.24812105,0.43039286,0.06534198,0.33622792,0.059071764,0.2665605,0.41432416,0.039545316,0.3184895,0.029037727,0.2877751,0.3495547,0.020764628,0.34629816,0.05869603,0.27879527,0.42813715,0.03772761,1017,1
0.39627948,0.100984484,0.28695676,0.52107966,0.06861031,0.29222918,0.09115788,0.17689233,0.3947405,0.0670127,0.26789123,0.068566725,0.1772959,0.3355657,0.041892517,0.334647,0.028523987,0.29210746,0.37546563,0.027106866,0.35712892,0.10391227,0.25315738,0.49123845,0.05748337,0.29065323,0.035473503,0.24226928,0.33327442,0.029799359,0.29148793,0.048962783,0.24103232,0.37573895,0.029978933,0.33285496,0.04350196,0.2778159,0.38431868,0.046117157,1018,1
0.49272886,0.107209384,0.33756387,0.62288773,0.070098855,0.35051316,0.10126222,0.21137407,0.47302127,0.074183114,0.41209066,0.14218983,0.21842325,0.6134417,0.07308493,0.41962725,0.07940187,0.31217158,0.50879204,0.0533684,0.4024901,0.08197157,0.29729897,0.50096774,0.06527308,0.42711237,0.08194299,0.3201072,0.52133155,0.05954513,0.42021352,0.039607745,0.37224463,0.4730786,0.029923666,0.43217602,0.08235642,0.34847587,0.54672605,0.078177236,1019,1
0.38339603,0.12676291,0.25169626,0.5809962,0.06829903,0.22831146,0.08922018,0.12317954,0.33539918,0.06763712,0.2396784,0.10410224,0.12840067,0.38329485,0.06242423,0.35576954,0.10686957,0.21444151,0.51108265,0.066993594,0.32871267,0.08862106,0.21358262,0.431967,0.0705284,0.29381362,0.07580083,0.20748433,0.386149,0.042135045,0.2658111,0.025606688,0.23719527,0.30199957,0.023934716,0.2576024,0.034066945,0.21914105,0.31388813,0.028704459,1020,1
0.5738155,0.14329796,0.35244882,0.762612,0.095772795,0.3632078,0.13839127,0.17654094,0.5400799,0.11961914,0.40725487,0.16622634,0.17438857,0.6288757,0.113278836,0.5028653,0.15575786,0.26606762,0.73133934,0.1056586,0.4329071,0.10362896,0.32671976,0.5928117,0.06824388,0.48251876,0.11495382,0.3416013,0.6535529,0.08540875,0.5245468,0.10494344,0.39322096,0.6577131,0.086608365,0.47959214,0.1376602,0.30236712,0.6458486,0.103740014,1021,1
0.5254122,0.13208546,0.34818462,0.69190496,0.09349871,0.3522057,0.13584873,0.19460471,0.54904634,0.094872385,0.4059224,0.19017152,0.18293054,0.70369256,0.11150938,0.467513,0.12475564,0.2869533,0.634377,0.10168743,0.5378063,0.13011664,0.35271287,0.7061788,0.09009688,0.49982366,0.14938198,0.32421905,0.6986537,0.092119716,0.42784986,0.1111041,0.30792883,0.62308186,0.076114945,0.41632548,0.15680197,0.23267765,0.6539182,0.07984698,1022,1
0.6032019,0.122138605,0.41618425,0.7569628,0.08344201,0.4297114,0.13315347,0.25808722,0.6144236,0.10741142,0.46365145,0.14128353,0.27262136,0.6531332,0.09416704,0.52159923,0.13360237,0.34464747,0.7266128,0.08591198,0.47930026,0.12716964,0.33107886,0.6548189,0.092218995,0.5151606,0.12169089,0.3803512,0.69662905,0.08544846,0.60604554,0.09013719,0.48595816,0.6936076,0.044064716,0.5150309,0.13598354,0.30950454,0.6896235,0.07960631,1023,1
0.556544,0.12317329,0.39188042,0.696756,0.06990907,0.445318,0.22117674,0.20346422,0.8229252,0.12252836,0.45529452,0.02939766,0.4265398,0.4997772,0.017999478,0.37116003,0.121914215,0.21104321,0.50137067,0.06885954,0.4112147,0.12281801,0.2429781,0.57118386,0.085205056,0.41809914,0.024664469,0.39019758,0.4491377,0.010222511,0.38667086,0.021251481,0.36415675,0.41178465,0.016975567,0.34084114,0.03588676,0.30308565,0.4002286,0.021507815,1024,0
0.57330275,0.14778595,0.38897353,0.74064815,0.085489094,0.4867311,0.23354048,0.21331549,0.8380352,0.11595704,0.3618551,0.045464624,0.31682083,0.42984125,0.017074054,0.39079326,0.091528565,0.2789489,0.4835538,0.05871756,0.4252905,0.14753787,0.26907933,0.6147506,0.10459355,0.29385528,0.03959965,0.24288431,0.3468562,0.0155451875,0.28290486,0.05392385,0.22828642,0.38196415,0.021461312,0.23802266,0.04020242,0.19439663,0.26820743,0.02452962,1025,0
0.51085806,0.14241965,0.33847517,0.6694338,0.071569346,0.42662507,0.24667197,0.19047078,0.90707046,0.11160168,0.38179395,0.019665392,0.363355,0.4087687,0.013507207,0.30191967,0.08447537,0.17737657,0.39021358,0.045557596,0.40018407,0.16516711,0.27285722,0.635736,0.088794634,0.3537406,0.019507378,0.3241794,0.37164497,0.007847047,0.33701402,0.017060783,0.3151064,0.3572853,0.012298978,0.2834358,0.043755896,0.2533155,0.3288584,0.02896205,1026,0
0.49251363,0.16761093,0.29824668,0.75218713,0.10118702,0.40154582,0.23805511,0.15587865,0.8221822,0.086638026,0.32676095,0.016809314,0.31278628,0.34388447,0.008936443,0.27172744,0.05590511,0.17681915,0.31858718,0.031516653,0.36215827,0.18572389,0.22280774,0.7638792,0.07641081,0.30323634,0.014165913,0.28008807,0.3171445,0.0055601117,0.28854465,0.018222896,0.27025032,0.3086436,0.013288422,0.24254036,0.04920161,0.21201138,0.2788045,0.030742386,1027,0
0.41197526,0.12526016,0.28075963,0.5808475,0.072246976,0.36876193,0.24099076,0.14369549,0.8483111,0.09063482,0.3211976,0.0067539,0.3125418,0.3302068,0.005715462,0.25640017,0.06648535,0.14633477,0.32127205,0.036054958,0.34430525,0.17362306,0.22543368,0.5687746,0.0884588,0.309301,0.012941425,0.29480487,0.32678887,0.0057888273,0.29348555,0.016674241,0.2742747,0.31394723,0.012840477,0.24113175,0.039613675,0.20429507,0.28710684,0.02354286,1028,0
0.51308656,0.17906426,0.29634708,0.78055847,0.08146111,0.41944996,0.23235492,0.20303175,0.8292186,0.07226036,0.3417039,0.026214276,0.32768098,0.36648774,0.010612885,0.3153345,0.03720813,0.26906455,0.34040803,0.02181763,0.35980284,0.18249935,0.22433276,0.737834,0.07071922,0.31635123,0.010986334,0.30108643,0.32983536,0.0053956774,0.29962602,0.02540871,0.2633207,0.3308611,0.014984348,0.26090363,0.033955663,0.23105551,0.29301253,0.023868497,1029,0
0.52826816,0.12428536,0.3714118,0.6678875,0.06826208,0.40973514,0.21032716,0.18838337,0.80587655,0.12053455,0.43777817,0.028243806,0.41302565,0.4827008,0.0133355735,0.38355437,0.107830666,0.23467052,0.48752284,0.06399379,0.40263435,0.12029528,0.23831962,0.5781796,0.084051065,0.40108782,0.024479836,0.36992967,0.42843026,0.009449728,0.37361845,0.021038951,0.35572034,0.39363873,0.018223796,0.3391746,0.03679743,0.30546445,0.40707892,0.018568946,1030,0
0.54559904,0.13229166,0.3812576,0.697596,0.06989189,0.47537032,0.23434788,0.19685403,0.828563,0.108302236,0.4441488,0.041693,0.41965392,0.49409127,0.021595558,0.35671782,0.124045305,0.20479503,0.4894861,0.0640012,0.4375984,0.1536543,0.26292968,0.6235844,0.10783836,0.41803983,0.03446334,0.38272747,0.47114646,0.016776659,0.37626317,0.032383393,0.3434615,0.40000165,0.020508053,0.36146715,0.033386357,0.32363054,0.4071864,0.020306472,1031,0
0.6495419,0.195299,0.38352683,0.88100564,0.08276291,0.3640973,0.13550481,0.18077254,0.52609086,0.09902099,0.5371747,0.20620142,0.23216698,0.74477,0.0729923,0.36827567,0.1194658,0.20763147,0.5217873,0.089361615,0.44870466,0.102345645,0.34074345,0.61028177,0.06382924,0.49464536,0.12807734,0.37079224,0.6806543,0.065607004,0.42150834,0.045951724,0.37597102,0.48798102,0.030807316,0.46385056,0.08335268,0.38170886,0.5927295,0.045768425,1032,1
0.6415873,0.1958592,0.38819233,0.89849895,0.09220474,0.35903087,0.12596928,0.19977537,0.5248984,0.08250675,0.4905978,0.20930812,0.2415865,0.7572842,0.08154679,0.4406577,0.14149903,0.26186016,0.6517636,0.09124994,0.4573663,0.08322271,0.3650197,0.5693157,0.06234138,0.48193377,0.1080901,0.36796862,0.6382675,0.05876078,0.432024,0.04411343,0.36991808,0.50203353,0.035532694,0.46689177,0.051416337,0.41174802,0.55211693,0.04369855,1033,1
0.6245355,0.19179215,0.38598296,0.8727312,0.09423366,0.37909627,0.12852703,0.21178024,0.53392607,0.09223588,0.5210857,0.19247906,0.25111464,0.7478867,0.07674478,0.42970747,0.1364904,0.26137805,0.63007367,0.09102238,0.46900278,0.08636537,0.36277694,0.58545375,0.059668947,0.47483277,0.096320175,0.37689322,0.62353194,0.05594142,0.45923266,0.04620648,0.41841757,0.5240001,0.029233422,0.47367698,0.05541002,0.41364953,0.55932707,0.040249594,1034,1
0.6573741,0.18950249,0.41634616,0.90769184,0.090789855,0.3875001,0.12376666,0.23234224,0.55442774,0.086294785,0.51088816,0.19719286,0.2606659,0.7636967,0.07621014,0.46291718,0.13773082,0.2831261,0.680809,0.08571101,0.47864228,0.076583214,0.38277215,0.5736493,0.058135692,0.4970578,0.10397304,0.39148206,0.64599824,0.05896185,0.45419243,0.028373916,0.42002398,0.48287797,0.030569136,0.5473914,0.070625395,0.44784486,0.62173283,0.048406728,1035,1
0.54660404,0.19526927,0.35496795,0.8318214,0.09658734,0.3458516,0.1340605,0.18307368,0.5565148,0.06683856,0.37076718,0.15522112,0.19876479,0.6279145,0.07276081,0.34831077,0.057698723,0.26342773,0.41217613,0.049977176,0.4147828,0.056818984,0.36825758,0.51777065,0.031302378,0.4293891,0.10924649,0.3185715,0.639192,0.041714434,0.3613373,0.019284593,0.33448628,0.38500893,0.015398537,0.37731874,0.060642473,0.30660358,0.46761632,0.02941015,1036,1
0.6266598,0.20266853,0.3737421,0.88958675,0.09305071,0.34315705,0.14281636,0.17618324,0.57510126,0.098045945,0.4599013,0.21258758,0.20053263,0.731606,0.07549668,0.45596448,0.14731641,0.26514256,0.6923629,0.093190156,0.45466408,0.0755778,0.35767674,0.55240095,0.06188238,0.5195576,0.09172922,0.41516793,0.6438237,0.056324635,0.38185817,0.054430563,0.30866382,0.4536298,0.03978653,0.43389106,0.033695318,0.3940552,0.48261833,0.023885606,1037,1
0.60550326,0.24792995,0.36182377,0.96135014,0.096770875,0.29314932,0.10595176,0.17885734,0.39677402,0.06852368,0.33780012,0.16558966,0.16742244,0.5796005,0.061532624,0.33294365,0.084631726,0.2508921,0.4028803,0.05548491,0.35481003,0.058653805,0.28424323,0.4214689,0.04487555,0.3514112,0.08307506,0.26234502,0.50743985,0.042601213,0.3074809,0.023444725,0.27269173,0.34177414,0.022712892,0.34760702,0.02227309,0.32496625,0.37944603,0.012804858,1038,1
0.57714546,0.1847304,0.38786283,0.8651493,0.09107077,0.33633387,0.10773718,0.21429574,0.4735896,0.079950035,0.4004845,0.16324723,0.22805564,0.64985955,0.07223485,0.4137036,0.06717836,0.31230578,0.4834773,0.046462864,0.4133524,0.056888625,0.32907757,0.4751437,0.044210404,0.45022124,0.09224178,0.34769356,0.60906017,0.05071308,0.39735687,0.030014055,0.34997928,0.4284953,0.03271682,0.5035212,0.0793648,0.41656548,0.6034955,0.05421888,1039,1
0.61240584,0.19471474,0.37428382,0.87939537,0.09692874,0.35232013,0.12773848,0.19041586,0.5246205,0.0922581,0.4538408,0.19529746,0.20523602,0.7045578,0.07079429,0.44345763,0.13606532,0.28611863,0.65904987,0.08548192,0.4402903,0.07911204,0.34483016,0.5495301,0.053826127,0.46758395,0.087071694,0.37184376,0.5765463,0.05029237,0.40607256,0.04019613,0.35846445,0.45931622,0.030809876,0.41923648,0.03956695,0.38232565,0.46010408,0.028017333,1040,1
0.7141312,0.18458168,0.38670072,0.9031823,0.07296016,0.39110562,0.17251809,0.16906524,0.6140667,0.090474375,0.523424,0.2244253,0.20417489,0.7324196,0.072574,0.40012306,0.14199081,0.21837088,0.6217762,0.097257,0.43709198,0.09179998,0.33202392,0.5715431,0.060335014,0.5103605,0.13147123,0.3695196,0.7343278,0.05919767,0.36457825,0.04879659,0.30645144,0.41511205,0.037148993,0.40370503,0.051177155,0.3557716,0.4799149,0.033139385,1041,1
0.6917422,0.06450417,0.61750484,0.7593206,0.03183468,0.41409373,0.16241632,0.21387355,0.6067678,0.089183144,0.43528444,0.15062423,0.22550584,0.63221115,0.093188584,0.5311886,0.14648536,0.32043278,0.70132756,0.11147035,0.48063502,0.0934777,0.37324506,0.5456964,0.06298216,0.5434927,0.09407771,0.4348805,0.6128578,0.06083984,0.41158015,0.09258676,0.2819425,0.5213847,0.062422454,0.41206914,0.10513659,0.29086825,0.51599234,0.08007874,1042,0
0.62318563,0.12178304,0.36882383,0.7339031,0.08257327,0.42646298,0.17120694,0.19264226,0.65025777,0.10495221,0.42530972,0.1800704,0.17402534,0.6412979,0.10283109,0.517286,0.14606197,0.3263793,0.6768353,0.1105519,0.4875871,0.1487006,0.34206593,0.6822703,0.07654413,0.5032411,0.16136271,0.34133616,0.8266646,0.08667182,0.35964316,0.07536488,0.25526294,0.46133286,0.052307308,0.3585302,0.1375705,0.22482038,0.43271378,0.08500857,1043,0
0.6465099,0.08649533,0.5428832,0.74522984,0.05920656,0.3973435,0.15515101,0.1937536,0.5998165,0.10161059,0.3964986,0.1662351,0.18569969,0.6197648,0.100472264,0.49243608,0.15174729,0.2781626,0.6746588,0.107917726,0.50416595,0.15397616,0.35684273,0.7922902,0.07562987,0.5134922,0.15277512,0.36046737,0.8401617,0.07971228,0.32348898,0.065271854,0.24811353,0.4094569,0.049983617,0.34660396,0.14108819,0.20436518,0.44170487,0.10723189,1044,0
0.6645554,0.06975844,0.5863704,0.7422765,0.03895819,0.39766303,0.15916052,0.17778468,0.59160614,0.095211,0.41542,0.16701831,0.18818392,0.62209743,0.105934195,0.49491897,0.15826651,0.25966665,0.6792791,0.11103232,0.48962387,0.14630166,0.35931218,0.69229305,0.077428,0.51807946,0.14642449,0.3655841,0.7865402,0.071999505,0.35206163,0.076480225,0.26031533,0.45858952,0.054001372,0.34670877,0.1021638,0.238419,0.42060357,0.09046267,1045,0
0.66360176,0.069304876,0.5842587,0.74050415,0.038745176,0.38593268,0.1443147,0.20411496,0.57228285,0.08942065,0.41341946,0.17150058,0.18624741,0.6156287,0.11758747,0.48225087,0.1551642,0.25025842,0.6680448,0.109263435,0.4916213,0.14460948,0.36387163,0.6950355,0.07295653,0.5398101,0.1634152,0.3641737,0.87180424,0.07338986,0.34889475,0.07407682,0.23400238,0.448454,0.053871956,0.3492242,0.11697286,0.23148762,0.43399796,0.09525308,1046,0
0.6498583,0.09086378,0.56143034,0.7384338,0.045822505,0.44830602,0.17675987,0.23147318,0.6837168,0.10988831,0.45219082,0.18628639,0.18787202,0.6576523,0.115992,0.50369966,0.15809429,0.27377784,0.6799163,0.10613113,0.49319407,0.16704941,0.33317876,0.83432996,0.087254435,0.5279058,0.15982316,0.35539833,0.8697973,0.07558388,0.3699384,0.071135186,0.28452381,0.47023323,0.0520748,0.34435427,0.11962594,0.21553566,0.44570562,0.09771054,1047,0
0.659524,0.08028026,0.5772442,0.73862433,0.0375004,0.38649493,0.15440707,0.2039643,0.5664256,0.09178298,0.41213024,0.14641419,0.20175782,0.59667677,0.097321436,0.49614024,0.14896353,0.27451068,0.6709153,0.111481436,0.46203324,0.118352264,0.33736584,0.5231377,0.069104485,0.5200183,0.10499699,0.41559544,0.5968654,0.059531335,0.38132158,0.08493592,0.26615646,0.49524388,0.05493021,0.40523148,0.1258712,0.269489,0.49331918,0.08216053,1048,0
0.6570125,0.09612157,0.55866855,0.7500395,0.04337801,0.42588827,0.16933104,0.19297262,0.64267886,0.09795247,0.447825,0.17327203,0.21641499,0.63807386,0.11816651,0.5243606,0.14686725,0.3016549,0.6986255,0.11395025,0.45057094,0.12715651,0.30998722,0.5281843,0.077350594,0.538506,0.11450727,0.4210503,0.63841206,0.065079086,0.4187047,0.08542561,0.3144297,0.5280036,0.057542548,0.4159634,0.12927929,0.28348446,0.5228428,0.06964026,1049,0
0.7152559,0.11167616,0.5958933,0.80461437,0.048967127,0.37406248,0.16034928,0.18424976,0.58167255,0.10447838,0.40430856,0.20169027,0.17751698,0.7181726,0.16278216,0.49839354,0.19612986,0.21822554,0.7419554,0.13580917,0.5250734,0.075515404,0.43765727,0.6094218,0.058574166,0.53275603,0.15850155,0.37076378,0.80448234,0.09341085,0.3785992,0.10431266,0.23306519,0.5174385,0.07397238,0.40939483,0.09304478,0.29470298,0.533701,0.091916755,1050,1
0.69313616,0.11333844,0.5358374,0.7921881,0.050923288,0.38121185,0.1798207,0.16882469,0.64597535,0.13638029,0.37357187,0.21646082,0.11728277,0.67796904,0.1126248,0.51037776,0.20779845,0.18263912,0.76057017,0.14160909,0.49710903,0.10487164,0.3814714,0.59367335,0.0723383,0.42462155,0.15192433,0.2572953,0.56986946,0.09683016,0.32431448,0.08548191,0.196918,0.44220057,0.06589585,0.3717814,0.13545167,0.22829452,0.48070756,0.09023661,1051,1
0.70958513,0.11532371,0.5944381,0.7996482,0.059606556,0.3584613,0.12419008,0.2003023,0.5122833,0.10527601,0.3477732,0.1733074,0.13195826,0.60021544,0.14414333,0.47749257,0.19657724,0.21274498,0.7347107,0.14587358,0.5159957,0.114416376,0.40371165,0.61940086,0.07353767,0.49929234,0.15545169,0.3316831,0.74970275,0.09315153,0.33908564,0.08804792,0.23726608,0.4482491,0.068678476,0.3928418,0.17014392,0.22582003,0.51724446,0.123046756,1052,1
0.70983344,0.12112598,0.5867535,0.8009823,0.051461834,0.3632042,0.16579409,0.18855721,0.5945881,0.104375064,0.36549032,0.20664817,0.13423812,0.6597119,0.105250835,0.5291079,0.19901657,0.20474955,0.7676233,0.14735772,0.49121416,0.09318464,0.37192082,0.59687376,0.07147057,0.4647194,0.12602751,0.3288711,0.57791924,0.08345544,0.3664628,0.087760285,0.24089578,0.48210606,0.070124,0.38596398,0.10538167,0.23225139,0.5005696,0.087656304,1053,1
0.7097199,0.12138102,0.5976775,0.7986646,0.052093744,0.3531006,0.14488375,0.19390312,0.5837676,0.107607216,0.3429967,0.18299484,0.14086492,0.6140138,0.10803017,0.48794955,0.20695986,0.16145666,0.7279159,0.14345722,0.48881122,0.10232069,0.37889192,0.614778,0.07379205,0.48337772,0.1228403,0.35621423,0.58824927,0.07694464,0.33749545,0.08530263,0.22592178,0.4608526,0.065736435,0.37592885,0.11437369,0.24068893,0.5046136,0.09423236,1054,1
0.7147805,0.10886547,0.6041121,0.79565996,0.04904234,0.3357727,0.12961593,0.18578085,0.5490002,0.1045095,0.3375438,0.1652372,0.14369245,0.5838374,0.10939369,0.48525357,0.20615377,0.17926767,0.7234701,0.14478977,0.48820066,0.09983842,0.37882325,0.59449136,0.07447579,0.5052499,0.1282042,0.38732025,0.62634146,0.07933955,0.33066204,0.08567292,0.21933495,0.4504733,0.064527735,0.37242627,0.11099847,0.2395869,0.5003362,0.09284855,1055,1
0.71431327,0.116802186,0.58644027,0.8008835,0.052493468,0.3661149,0.16680211,0.16805549,0.6198632,0.1359806,0.35252622,0.18323664,0.1366184,0.6215863,0.111860245,0.512072,0.19926788,0.20538473,0.74406177,0.14622799,0.4987454,0.10351136,0.3964706,0.58706075,0.07637852,0.4929568,0.10757084,0.3748454,0.5909293,0.07834951,0.34524736,0.08635184,0.23886341,0.47533074,0.07808199,0.38713843,0.10266209,0.25198856,0.49938494,0.08412808,1056,1
0.6989785,0.11707999,0.570601,0.790555,0.051478077,0.33097762,0.14215697,0.166554,0.55711025,0.107418,0.33435374,0.17991203,0.13198936,0.59697956,0.1094318,0.48363775,0.19383642,0.19744,0.71861124,0.14526455,0.4686209,0.0935,0.38211295,0.5590023,0.07403872,0.4682717,0.11844292,0.35064137,0.5726573,0.08365129,0.30883005,0.09635562,0.17526749,0.41993666,0.08163692,0.37397417,0.10265589,0.23575652,0.47661096,0.07861469,1057,1
0.70915693,0.14727992,0.5061886,0.82928896,0.07849879,0.3760614,0.177269,0.1608963,0.5933354,0.11178114,0.56538457,0.29730734,0.1828727,0.92455393,0.111406334,0.5033127,0.207122,0.19575931,0.7530613,0.14721303,0.50581306,0.091423735,0.40755785,0.61900157,0.077358246,0.6355072,0.22282933,0.38806832,0.9138366,0.07317289,0.3635175,0.1295987,0.219966,0.49437445,0.083980106,0.49022263,0.19173984,0.3241181,0.85910374,0.0844462,1058,1
0.73568255,0.10551838,0.6382311,0.8166588,0.045231964,0.39389595,0.15922938,0.20393421,0.6293028,0.10775864,0.40433437,0.18156531,0.1766597,0.67864627,0.13984455,0.5035818,0.20105533,0.22894302,0.76081645,0.13636999,0.55488265,0.078021124,0.46895534,0.6487556,0.06529977,0.5364293,0.14841957,0.37461305,0.75339687,0.09075046,0.3681481,0.116716206,0.21358156,0.5200828,0.074615635,0.4255387,0.092472315,0.28469235,0.5464684,0.09654455,1059,1
